year,isic_section_index,isic_section_name,industry_name,skill_group_category,skill_group_name,skill_group_rank
2018,K,Financial and insurance activities,Financial Services,Business Skills,Capital Markets,2
2018,K,Financial and insurance activities,Financial Services,Soft Skills,Teamwork,3
2018,K,Financial and insurance activities,Financial Services,Business Skills,Commercial Banking,4
2018,K,Financial and insurance activities,Financial Services,Business Skills,Investment Banking,5
2018,K,Financial and insurance activities,Financial Services,Business Skills,Business Management,6
2018,K,Financial and insurance activities,Financial Services,Soft Skills,Leadership,7
2018,K,Financial and insurance activities,Financial Services,Tech Skills,Digital Literacy,8
2018,K,Financial and insurance activities,Financial Services,Soft Skills,Communication,9
2018,K,Financial and insurance activities,Financial Services,Soft Skills,Negotiation,10
2018,K,Financial and insurance activities,Investment Banking,Business Skills,Financial Accounting,1
2018,K,Financial and insurance activities,Investment Banking,Business Skills,Investment Banking,2
2018,K,Financial and insurance activities,Investment Banking,Business Skills,Capital Markets,3
2018,K,Financial and insurance activities,Investment Banking,Business Skills,Growth Strategies,4
2018,K,Financial and insurance activities,Investment Banking,Business Skills,Business Management,5
2018,K,Financial and insurance activities,Investment Banking,Soft Skills,Teamwork,6
2018,K,Financial and insurance activities,Investment Banking,Soft Skills,Leadership,7
2018,K,Financial and insurance activities,Investment Banking,Tech Skills,Digital Literacy,8
2018,K,Financial and insurance activities,Investment Banking,Business Skills,Project Management,9
2018,K,Financial and insurance activities,Investment Banking,Soft Skills,Negotiation,10
2018,K,Financial and insurance activities,Investment Management,Business Skills,Investment Banking,1
2018,K,Financial and insurance activities,Investment Management,Business Skills,Capital Markets,2
2018,K,Financial and insurance activities,Investment Management,Business Skills,Financial Accounting,3
2018,K,Financial and insurance activities,Investment Management,Business Skills,Business Management,4
2018,K,Financial and insurance activities,Investment Management,Soft Skills,Leadership,5
2018,K,Financial and insurance activities,Investment Management,Soft Skills,Negotiation,6
2018,K,Financial and insurance activities,Investment Management,Business Skills,Project Management,7
2018,K,Financial and insurance activities,Investment Management,Soft Skills,Teamwork,8
2018,K,Financial and insurance activities,Investment Management,Tech Skills,Digital Literacy,9
2018,K,Financial and insurance activities,Investment Management,Specialized Industry Skills,Research,10
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Entrepreneurship,1
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Capital Markets,2
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Investment Banking,3
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Financial Accounting,4
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Business Management,5
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Growth Strategies,6
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Soft Skills,Leadership,7
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Soft Skills,Teamwork,8
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Product Marketing,9
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Management Consulting,10
2018,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Law,1
2018,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Contract Law,2
2018,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Labor and Employment Law,3
2018,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Family Law,4
2018,M,Professional scientific and technical activities,Law Practice,Soft Skills,Negotiation,5
2018,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Criminal Law,6
2018,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Intellectual Property,7
2018,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Research,8
2018,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,International Law,9
2018,M,Professional scientific and technical activities,Law Practice,Soft Skills,Communication,10
2018,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Law,1
2018,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Contract Law,2
2018,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Labor and Employment Law,3
2018,M,Professional scientific and technical activities,Legal Services,Soft Skills,Negotiation,4
2018,M,Professional scientific and technical activities,Legal Services,Soft Skills,Teamwork,5
2018,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Intellectual Property,6
2018,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Family Law,7
2018,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Research,8
2018,M,Professional scientific and technical activities,Legal Services,Soft Skills,Communication,9
2018,M,Professional scientific and technical activities,Legal Services,Tech Skills,Digital Literacy,10
2018,M,Professional scientific and technical activities,Management Consulting,Business Skills,Business Management,1
2018,M,Professional scientific and technical activities,Management Consulting,Business Skills,Financial Accounting,2
2018,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Teamwork,3
2018,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Leadership,4
2018,M,Professional scientific and technical activities,Management Consulting,Business Skills,Project Management,5
2018,M,Professional scientific and technical activities,Management Consulting,Business Skills,Management Consulting,6
2018,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Communication,7
2018,M,Professional scientific and technical activities,Management Consulting,Tech Skills,Digital Literacy,8
2018,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Negotiation,9
2018,M,Professional scientific and technical activities,Management Consulting,Specialized Industry Skills,Research,10
2018,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Pharmaceutical Manufacturing,1
2018,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Research,2
2018,M,Professional scientific and technical activities,Biotechnology,Disruptive Tech Skills,Genetic Engineering,3
2018,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Evolutionary Biology,4
2018,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Organic Chemistry,5
2018,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Physiology,6
2018,M,Professional scientific and technical activities,Biotechnology,Soft Skills,Teamwork,7
2018,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Environmental Science,8
2018,M,Professional scientific and technical activities,Biotechnology,Tech Skills,Digital Literacy,9
2018,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Biomedical Engineering,10
2018,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Veterinary Medicine,1
2018,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Agricultural Production,2
2018,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Zoology,3
2018,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,General Surgery,4
2018,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Research,5
2018,M,Professional scientific and technical activities,Veterinary,Soft Skills,Teamwork,6
2018,M,Professional scientific and technical activities,Veterinary,Tech Skills,Digital Literacy,7
2018,M,Professional scientific and technical activities,Veterinary,Soft Skills,Leadership,8
2018,M,Professional scientific and technical activities,Veterinary,Soft Skills,Communication,9
2018,M,Professional scientific and technical activities,Veterinary,Business Skills,Business Management,10
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Financial Accounting,1
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Auditing,2
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Tax Accounting,3
2018,M,Professional scientific and technical activities,Accounting,Soft Skills,Teamwork,4
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Bookkeeping,5
2018,M,Professional scientific and technical activities,Accounting,Tech Skills,Digital Literacy,6
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Accounts Payable,7
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Management Accounting,8
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Business Management,9
2018,M,Professional scientific and technical activities,Accounting,Soft Skills,Leadership,10
2018,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Architecture,1
2018,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Interior Design,2
2018,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Urban Planning,3
2018,M,Professional scientific and technical activities,Architecture & Planning,Tech Skills,Graphic Design,4
2018,M,Professional scientific and technical activities,Architecture & Planning,Tech Skills,Animation,5
2018,M,Professional scientific and technical activities,Architecture & Planning,Business Skills,Project Management,6
2018,M,Professional scientific and technical activities,Architecture & Planning,Tech Skills,Digital Literacy,7
2018,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Construction Engineering,8
2018,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Landscape Architecture,9
2018,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Industrial Design,10
2018,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Research,1
2018,M,Professional scientific and technical activities,Research,Soft Skills,Teamwork,2
2018,M,Professional scientific and technical activities,Research,Disruptive Tech Skills,Data Science,3
2018,M,Professional scientific and technical activities,Research,Soft Skills,Communication,4
2018,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Teaching,5
2018,M,Professional scientific and technical activities,Research,Tech Skills,Digital Literacy,6
2018,M,Professional scientific and technical activities,Research,Tech Skills,Scientific Computing,7
2018,M,Professional scientific and technical activities,Research,Disruptive Tech Skills,Genetic Engineering,8
2018,M,Professional scientific and technical activities,Research,Business Skills,Project Management,9
2018,M,Professional scientific and technical activities,Research,Soft Skills,Leadership,10
2018,M,Professional scientific and technical activities,Executive Office,Soft Skills,Leadership,1
2018,M,Professional scientific and technical activities,Executive Office,Tech Skills,Digital Literacy,2
